31.500000	-0.003231	1.017307	0.000253	0.098513	-0.213747
31.600000	-0.003202	1.027496	0.000326	0.096272	-0.213736
31.700000	-0.003166	1.037596	0.000396	0.093016	-0.213716
31.800000	-0.003123	1.047483	0.000464	0.088760	-0.213682
31.900000	-0.003073	1.057030	0.000530	0.083531	-0.213634
32.000000	-0.003017	1.066104	0.000593	0.077369	-0.213571
32.100000	-0.002955	1.074573	0.000654	0.070330	-0.213495
32.200000	-0.002886	1.082303	0.000713	0.062479	-0.213410
32.300000	-0.002812	1.089169	0.000771	0.053898	-0.213321
32.400000	-0.002732	1.095054	0.000827	0.044678	-0.213233
32.500000	-0.002647	1.099852	0.000882	0.034923	-0.213154
32.600000	-0.002556	1.103477	0.000937	0.024747	-0.213089
32.700000	-0.002459	1.105860	0.000990	0.014270	-0.213044
32.800000	-0.002358	1.106956	0.001043	0.003618	-0.213022
32.900000	-0.002251	1.106743	0.001095	-0.007078	-0.213026
33.000000	-0.002139	1.105227	0.001147	-0.017687	-0.213056
33.100000	-0.002021	1.102436	0.001199	-0.028080	-0.213108
33.200000	-0.001899	1.098423	0.001251	-0.038133	-0.213178
33.300000	-0.001771	1.093263	0.001303	-0.047726	-0.213261
33.400000	-0.001638	1.087048	0.001355	-0.056750	-0.213350
33.500000	-0.001500	1.079889	0.001407	-0.065104	-0.213438
33.600000	-0.001357	1.071906	0.001458	-0.072700	-0.213521
33.700000	-0.001208	1.063227	0.001509	-0.079462	-0.213593
33.800000	-0.001055	1.053985	0.001560	-0.085326	-0.213651
33.900000	-0.000896	1.044313	0.001610	-0.090244	-0.213695
34.000000	-0.000733	1.034344	0.001659	-0.094179	-0.213724
34.100000	-0.000565	1.024203	0.001706	-0.097107	-0.213741
34.200000	-0.000392	1.014010	0.001751	-0.099017	-0.213748
34.300000	-0.000215	1.003877	0.001793	-0.099910	-0.213750
34.400000	-0.000033	0.993905	0.001833	-0.099797	-0.213750
34.500000	0.000152	0.984189	0.001868	-0.098699	-0.213753
34.600000	0.000340	0.974811	0.001900	-0.096645	-0.213761
34.700000	0.000531	0.965844	0.001926	-0.093674	-0.213778
34.800000	0.000725	0.957354	0.001947	-0.089829	-0.213804
34.900000	0.000920	0.949395	0.001961	-0.085162	-0.213841
35.000000	0.001117	0.942017	0.001968	-0.079727	-0.213889
35.100000	0.001314	0.935258	0.001968	-0.073585	-0.213945
35.200000	0.001510	0.929154	0.001960	-0.066800	-0.214007
35.300000	0.001705	0.923733	0.001943	-0.059438	-0.214073
35.400000	0.001899	0.919017	0.001917	-0.051569	-0.214139
35.500000	0.002089	0.915027	0.001883	-0.043265	-0.214202
35.600000	0.002275	0.911777	0.001839	-0.034599	-0.214258
35.700000	0.002456	0.909278	0.001786	-0.025645	-0.214304
35.800000	0.002632	0.907539	0.001724	-0.016479	-0.214338
35.900000	0.002801	0.906565	0.001654	-0.007178	-0.214357
36.000000	0.002962	0.906359	0.001575	0.002182	-0.214361
36.100000	0.003115	0.906923	0.001489	0.011525	-0.214350
36.200000	0.003260	0.908254	0.001396	0.020772	-0.214324
36.300000	0.003394	0.910348	0.001297	0.029849	-0.214284
36.400000	0.003519	0.913199	0.001193	0.038677	-0.214233
36.500000	0.003633	0.916795	0.001084	0.047184	-0.214173
36.600000	0.003736	0.921125	0.000973	0.055294	-0.214109
36.700000	0.003827	0.926172	0.000859	0.062935	-0.214042
36.800000	0.003907	0.931915	0.000743	0.070036	-0.213978
36.900000	0.003976	0.938328	0.000627	0.076529	-0.213918
37.000000	0.004033	0.945380	0.000511	0.082349	-0.213866
37.100000	0.004078	0.953034	0.000396	0.087433	-0.213823
37.200000	0.004112	0.961246	0.000283	0.091723	-0.213790
37.300000	0.004135	0.969966	0.000171	0.095166	-0.213769
37.400000	0.004146	0.979132	0.000063	0.097715	-0.213756
37.500000	0.004147	0.988677	-0.000043	0.099327	-0.213751
37.600000	0.004138	0.998523	-0.000145	0.099969	-0.213750
37.700000	0.004118	1.008581	-0.000244	0.099615	-0.213749
37.800000	0.004089	1.018755	-0.000340	0.098248	-0.213746
37.900000	0.004051	1.028937	-0.000432	0.095863	-0.213734
38.000000	0.004003	1.039013	-0.000520	0.092464	-0.213712
38.100000	0.003947	1.048859	-0.000606	0.088068	-0.213676
38.200000	0.003882	1.058346	-0.000688	0.082704	-0.213626
38.300000	0.003809	1.067342	-0.000768	0.076415	-0.213561
38.400000	0.003728	1.075712	-0.000845	0.069256	-0.213483
38.500000	0.003640	1.083327	-0.000919	0.061297	-0.213397
38.600000	0.003545	1.090059	-0.000992	0.052620	-0.213308
38.700000	0.003442	1.095795	-0.001063	0.043318	-0.213221
38.800000	0.003332	1.100431	-0.001132	0.033498	-0.213143
38.900000	0.003215	1.103883	-0.001201	0.023272	-0.213081
39.000000	0.003092	1.106085	-0.001268	0.012763	-0.213039
39.100000	0.002962	1.106995	-0.001335	0.002098	-0.213021
39.200000	0.002825	1.106597	-0.001401	-0.008592	-0.213029
39.300000	0.002682	1.104898	-0.001467	-0.019178	-0.213062
39.400000	0.002532	1.101930	-0.001532	-0.029529	-0.213117
39.500000	0.002375	1.097749	-0.001598	-0.039523	-0.213189
39.600000	0.002212	1.092433	-0.001664	-0.049041	-0.213273
39.700000	0.002043	1.086079	-0.001729	-0.057974	-0.213362
39.800000	0.001866	1.078796	-0.001794	-0.066225	-0.213450
39.900000	0.001684	1.070706	-0.001860	-0.073706	-0.213532
40.000000	0.001494	1.061940	-0.001924	-0.080343	-0.213602
40.100000	0.001299	1.052630	-0.001988	-0.086075	-0.213658
40.200000	0.001097	1.042909	-0.002051	-0.090855	-0.213700
40.300000	0.000889	1.032909	-0.002112	-0.094647	-0.213727
40.400000	0.000675	1.022755	-0.002171	-0.097430	-0.213742
40.500000	0.000455	1.012564	-0.002227	-0.099196	-0.213749
40.600000	0.000229	1.002449	-0.002281	-0.099945	-0.213750
40.700000	-0.000001	0.992510	-0.002330	-0.099690	-0.213750
40.800000	-0.000237	0.982837	-0.002374	-0.098455	-0.213753
40.900000	-0.000476	0.973514	-0.002412	-0.096268	-0.213763
41.000000	-0.000719	0.964613	-0.002445	-0.093170	-0.213781
41.100000	-0.000965	0.956195	-0.002469	-0.089206	-0.213809
41.200000	-0.001212	0.948317	-0.002486	-0.084426	-0.213848
41.300000	-0.001462	0.941025	-0.002494	-0.078888	-0.213896
41.400000	-0.001711	0.934358	-0.002492	-0.072651	-0.213953
41.500000	-0.001960	0.928350	-0.002479	-0.065780	-0.214017
41.600000	-0.002206	0.923028	-0.002456	-0.058343	-0.214083
41.700000	-0.002450	0.918415	-0.002422	-0.050408	-0.214148
41.800000	-0.002690	0.914530	-0.002376	-0.042049	-0.214210
41.900000	-0.002925	0.911386	-0.002318	-0.033338	-0.214265
42.000000	-0.003154	0.908994	-0.002249	-0.024351	-0.214309
42.100000	-0.003375	0.907364	-0.002169	-0.015162	-0.214341
42.200000	-0.003587	0.906499	-0.002078	-0.005848	-0.214358
42.300000	-0.003790	0.906403	-0.001977	0.003513	-0.214360
42.400000	-0.003982	0.907076	-0.001866	0.012846	-0.214347
42.500000	-0.004163	0.908516	-0.001747	0.022073	-0.214318
